xAxis,yAxis,zAxis
932,368,319
932,368,319
932,368,320
933,369,320
933,369,320
934,369,320
934,369,320
934,369,320
935,369,320
935,370,320
936,370,321
936,370,321
936,370,321
937,370,321
937,370,321
938,371,321
938,371,321
938,371,322
939,371,322
939,371,322
940,371,322
940,371,322
940,372,322
941,372,322
941,372,323
942,372,323
942,372,323
942,372,323
943,373,323
943,373,323
944,373,323
944,373,323
944,373,324
945,373,324
945,374,324
946,374,324
946,374,324
946,374,324
947,374,324
947,374,325
948,374,325
948,375,325
948,375,325
949,375,325
949,375,325
950,375,325
950,375,326
950,376,326
951,376,326
951,376,326
952,376,326
952,376,326
952,376,326
953,377,327
953,377,327
954,377,327
954,377,327
954,377,327
955,377,327
955,377,327
956,378,327
956,378,328
956,378,328
957,378,328
957,378,328
958,378,328
958,379,328
958,379,328
959,379,329
959,379,329
960,379,329
960,379,329
960,380,329
961,380,329
961,380,329
962,380,330
962,380,330
962,380,330
963,380,330
963,381,330
964,381,330
964,381,330
964,381,330
965,381,331
965,381,331
966,382,331
966,382,331
966,382,331
967,382,331
967,382,331
968,382,332
968,383,332
968,383,332
969,383,332
969,383,332
970,383,332
970,383,332
970,383,333
971,384,333
971,384,333
972,384,333
972,384,333
972,384,333
973,384,333
973,385,334
974,385,334
974,385,334
974,385,334
975,385,334
975,385,334
976,386,334
976,386,334
976,386,335
977,386,335
977,386,335
978,386,335
978,386,335
978,387,335
979,387,335
979,387,336
980,387,336
980,387,336
980,387,336
981,388,336
981,388,336
982,388,336
982,388,337
982,388,337
983,388,337
983,389,337
984,389,337
984,389,337
984,389,337
985,389,337
985,389,338
986,389,338
986,390,338
986,390,338
987,390,338
987,390,338
988,390,338
988,390,339
988,391,339
989,391,339
989,391,339
990,391,339
990,391,339
990,391,339
991,392,340
991,392,340
992,392,340
992,392,340
992,392,340
993,392,340
993,392,340
994,393,340
994,393,341
994,393,341
995,393,341
995,393,341
996,393,341
996,394,341
996,394,341
997,394,342
997,394,342
998,394,342
998,394,342
998,395,342
999,395,342
999,395,342
1000,395,343
1000,395,343
1000,395,343
1001,395,343
1001,396,343
1002,396,343
1002,396,343
1002,396,344
1003,396,344
1003,396,344
1004,397,344
1004,397,344
1004,397,344
1005,397,344
1005,397,344
1006,397,345
1006,398,345
1006,398,345
1007,398,345
1007,398,345
1008,398,345
1008,398,345
1008,398,346
1009,399,346
1009,399,346
1010,399,346
1010,399,346
1010,399,346
1011,399,346
1011,400,347
1012,400,347
1012,400,347
1012,400,347
1013,400,347
1013,400,347
1014,401,347
1014,401,347
1014,401,348
1015,401,348
1015,401,348
1016,401,348
1016,401,348
1016,402,348
1017,402,348
1017,402,349
1018,402,349
1018,402,349
1018,402,349
1019,403,349
1019,403,349
1020,403,349
1020,403,350
1020,403,350
1021,403,350
1021,404,350
1022,404,350
1022,404,350
1022,404,350
1023,404,351
1023,404,351
1024,404,351
1024,405,351
1024,405,351
1025,405,351
1025,405,351
1026,405,351
1026,405,352
1026,406,352
1027,406,352
1027,406,352
1028,406,352
1028,406,352
1028,406,352
1029,407,353
1029,407,353
1030,407,353
1030,407,353
1030,407,353
1031,407,353
1031,407,353
1032,408,354
1032,408,354
1032,408,354
1033,408,354
1033,408,354
1034,408,354
1034,409,354
1034,409,354
1035,409,355
1035,409,355
1036,409,355
1036,409,355
1036,410,355
1037,410,355
1037,410,355
1038,410,356
1038,410,356
1038,410,356
1039,410,356
1039,411,356
1040,411,356
1040,411,356
1040,411,357
1041,411,357
1041,411,357
1042,412,357
1042,412,357
1042,412,357
1043,412,357
1043,412,357
1044,412,358
1044,413,358
1044,413,358
1045,413,358
1045,413,358
1046,413,358
1046,413,358
1046,413,359
1047,414,359
1047,414,359
1048,414,359
1048,414,359
1048,414,359
1049,414,359
1049,415,360
1050,415,360
1050,415,360
1050,415,360
1051,415,360
1051,415,360
1052,416,360
1052,416,361
1052,416,361
1053,416,361
1053,416,361
1054,416,361
1054,416,361
1054,417,361
1055,417,361
1055,417,362
1056,417,362
1056,417,362
1056,417,362
1057,418,362
1057,418,362
1058,418,362
1058,418,363
1058,418,363
1059,418,363
1059,419,363
1060,419,363
1060,419,363
1060,419,363
1061,419,364
1061,419,364
1062,419,364
1062,420,364
1062,420,364
1063,420,364
1063,420,364
1064,420,364
1064,420,365
1064,421,365
1065,421,365
1065,421,365
1066,421,365
1066,421,365
1066,421,365
1067,422,366
1067,422,366
1068,422,366
1068,422,366
1068,422,366
1069,422,366
1069,422,366
1070,423,367
1070,423,367
1070,423,367
1071,423,367
1071,423,367
1072,423,367
1072,424,367
1072,424,368
1073,424,368
1073,424,368
1074,424,368
1074,424,368
1074,425,368
1075,425,368
1075,425,368
1076,425,369
1076,425,369
1076,425,369
1077,425,369
1077,426,369
1078,426,369
1078,426,369
1078,426,370
1079,426,370
1079,426,370
1080,427,370
1080,427,370
1080,427,370
1081,427,370
1081,427,371
1082,427,371
1082,428,371
1082,428,371
1083,428,371
1083,428,371
1084,428,371
1084,428,371
1084,428,372
1085,429,372
1085,429,372
1086,429,372
1086,429,372
1086,429,372
1087,429,372
1087,430,373
1088,430,373
1088,430,373
1088,430,373
1089,430,373
1089,430,373
1090,431,373
1090,431,374
1090,431,374
1091,431,374
1091,431,374
1092,431,374
1092,431,374
1092,432,374
1093,432,374
1093,432,375
1094,432,375
1094,432,375
1094,432,375
1095,433,375
1095,433,375
1096,433,375
1096,433,376
1096,433,376
1097,433,376
1097,434,376
1098,434,376
1098,434,376
1098,434,376
1099,434,377
1099,434,377
1100,434,377
1100,435,377
1100,435,377
1101,435,377
1101,435,377
1102,435,378
1102,435,378
1102,436,378
1103,436,378
1103,436,378
1104,436,378
1104,436,378
1104,436,378
1105,437,379
1105,437,379
1106,437,379
1106,437,379
1106,437,379
1107,437,379
1107,437,379
1108,438,380
1108,438,380
1108,438,380
1109,438,380
1109,438,380
1110,438,380
1110,439,380
1110,439,381
1111,439,381
1111,439,381
1112,439,381
1112,439,381
1112,440,381
1113,440,381
1113,440,381
1114,440,382
1114,440,382
1114,440,382
1115,440,382
1115,441,382
1116,441,382
1116,441,382
1116,441,383
1117,441,383
1117,441,383
1118,442,383
1118,442,383
1118,442,383
1119,442,383
1119,442,384
1120,442,384
1120,443,384
1120,443,384
1121,443,384
1121,443,384
1122,443,384
1122,443,385
1122,443,385
1123,444,385
1123,444,385
1124,444,385
1124,444,385
1124,444,385
1125,444,385
1125,445,386
1126,445,386
1126,445,386
1126,445,386
1127,445,386
1127,445,386
1128,446,386
1128,446,387
1128,446,387
1129,446,387
1129,446,387
1130,446,387
1130,446,387
1130,447,387
1131,447,388
1131,447,388
1132,447,388
1132,447,388
1132,447,388
1133,448,388
1133,448,388
1134,448,388
1134,448,389
1134,448,389
1135,448,389
1135,449,389
1136,449,389
1136,449,389
1136,449,389
1137,449,390
1137,449,390
1138,449,390
1138,450,390
1138,450,390
1139,450,390
1139,450,390
1140,450,391
1140,450,391
1140,451,391
1141,451,391
1141,451,391
1142,451,391
1142,451,391
1142,451,391
1143,452,392
1143,452,392
1144,452,392
1144,452,392
1144,452,392
1145,452,392
1145,452,392
1146,453,393
1146,453,393
1146,453,393
1147,453,393
1147,453,393
1148,453,393
1148,454,393
1148,454,394
1149,454,394
1149,454,394
1150,454,394
1150,454,394
1150,455,394
1151,455,394
1151,455,395
1152,455,395
1152,455,395
1152,455,395
1153,455,395
1153,456,395
1154,456,395
1154,456,395
1154,456,396
1155,456,396
1155,456,396
1156,457,396
1156,457,396
1156,457,396
1157,457,396
1157,457,397
1158,457,397
1158,458,397
1158,458,397
1159,458,397
1159,458,397
1160,458,397
1160,458,398
1160,458,398
1161,459,398
1161,459,398
1162,459,398
1162,459,398
1162,459,398
1163,459,398
1163,460,399
1164,460,399
1164,460,399
1164,460,399
1165,460,399
1165,460,399
1166,461,399
1166,461,400
1166,461,400
1167,461,400
1167,461,400
1168,461,400
1168,461,400
1168,462,400
1169,462,401
1169,462,401
1170,462,401
1170,462,401
1170,462,401
1171,463,401
1171,463,401
1172,463,402
1172,463,402
1172,463,402
1173,463,402
1173,464,402
1174,464,402
1174,464,402
1174,464,402
1175,464,403
1175,464,403
1176,464,403
1176,465,403
1176,465,403
1177,465,403
1177,465,403
1178,465,404
1178,465,404
1178,466,404
1179,466,404
1179,466,404
1180,466,404
1180,466,404
1180,466,405
1181,467,405
1181,467,405
1182,467,405
1182,467,405
1182,467,405
1183,467,405
1183,467,405
1184,468,406
1184,468,406
1184,468,406
1185,468,406
1185,468,406
1186,468,406
1186,469,406
1186,469,407
1187,469,407
1187,469,407
1188,469,407
1188,469,407
1188,470,407
1189,470,407
1189,470,408
1190,470,408
1190,470,408
1190,470,408
1191,470,408
1191,471,408
1192,471,408
1192,471,408
1192,471,409
1193,471,409
1193,471,409
1194,472,409
1194,472,409
1194,472,409
1195,472,409
1195,472,410
1196,472,410
1196,473,410
1196,473,410
1197,473,410
1197,473,410
1198,473,410
1198,473,411
1198,473,411
1199,474,411
1199,474,411
1200,474,411
1200,474,411
1200,474,411
1201,474,412
1201,475,412
1202,475,412
1202,475,412
1202,475,412
1203,475,412
1203,475,412
1204,476,412
1204,476,413
1204,476,413
1205,476,413
1205,476,413
1206,476,413
1206,476,413
1206,477,413
1207,477,414
1207,477,414
1208,477,414
1208,477,414
1208,477,414
1209,478,414
1209,478,414
1210,478,415
1210,478,415
1210,478,415
1211,478,415
1211,479,415
1212,479,415
1212,479,415
1212,479,415
1213,479,416
1213,479,416
1214,479,416
1214,480,416
1214,480,416
1215,480,416
1215,480,416
1216,480,417
1216,480,417
1216,481,417
1217,481,417
1217,481,417
1218,481,417
1218,481,417
1218,481,418
1219,482,418
1219,482,418
1220,482,418
1220,482,418
1220,482,418
1221,482,418
1221,482,419
1222,483,419
1222,483,419
1222,483,419
1223,483,419
1223,483,419
1224,483,419
1224,484,419
1224,484,420
1225,484,420
1225,484,420
1226,484,420
1226,484,420
1226,485,420
1227,485,420
1227,485,421
1228,485,421
1228,485,421
1228,485,421
1229,485,421
1229,486,421
1230,486,421
1230,486,422
1230,486,422
1231,486,422
1231,486,422
1232,487,422
1232,487,422
1232,487,422
1233,487,422
1233,487,423
1234,487,423
1234,488,423
1234,488,423
1235,488,423
1235,488,423
1236,488,423
1236,488,424
1236,488,424
1237,489,424
1237,489,424
1238,489,424
1238,489,424
1238,489,424
1239,489,425
1239,490,425
1240,490,425
1240,490,425
1240,490,425
1241,490,425
1241,490,425
1242,491,425
1242,491,426
1242,491,426
1243,491,426
1243,491,426
1244,491,426
1244,491,426
1244,492,426
1245,492,427
1245,492,427
1246,492,427
1246,492,427
1246,492,427
1247,493,427
1247,493,427
1248,493,428
1248,493,428
1248,493,428
1249,493,428
1249,494,428
1250,494,428
1250,494,428
1250,494,429
1251,494,429
1251,494,429
1252,494,429
1252,495,429
1252,495,429
1253,495,429
1253,495,429
1254,495,430
1254,495,430
1254,496,430
1255,496,430
1255,496,430
1256,496,430
1256,496,430
1256,496,431
1257,497,431
1257,497,431
1258,497,431
1258,497,431
1258,497,431
1259,497,431
1259,497,432
1260,498,432
1260,498,432
1260,498,432
1261,498,432
1261,498,432
1262,498,432
1262,499,432
1262,499,433
1263,499,433
1263,499,433
1264,499,433
1264,499,433
1264,500,433
1265,500,433
1265,500,434
1266,500,434
1266,500,434
1266,500,434
1267,500,434
1267,501,434
1268,501,434
1268,501,435
1268,501,435
1269,501,435
1269,501,435
1270,502,435
1270,502,435
1270,502,435
1271,502,436
1271,502,436
1272,502,436
1272,503,436
1272,503,436
1273,503,436
1273,503,436
1274,503,436
1274,503,437
1274,503,437
1275,504,437
1275,504,437
1276,504,437
1276,504,437
1276,504,437
1277,504,438
1277,505,438
1278,505,438
1278,505,438
1278,505,438
1279,505,438
1279,505,438
1280,506,439
1280,506,439
1280,506,439
1281,506,439
1281,506,439
1282,506,439
1282,506,439
1282,507,439
1283,507,440
1283,507,440
1284,507,440
1284,507,440
1284,507,440
1285,508,440
1285,508,440
1286,508,441
1286,508,441
1286,508,441
1287,508,441
1287,509,441
1288,509,441
1288,509,441
1288,509,442
1289,509,442
1289,509,442
1290,509,442
1290,510,442
1290,510,442
1291,510,442
1291,510,442
1292,510,443
1292,510,443
1292,511,443
1293,511,443
1293,511,443
1294,511,443
1294,511,443
1294,511,444
1295,512,444
1295,512,444
1296,512,444
1296,512,444
1296,512,444
1297,512,444
1297,512,445
1298,513,445
1298,513,445
1298,513,445
1299,513,445
1299,513,445
1300,513,445
1300,514,446
1300,514,446
1301,514,446
1301,514,446
1302,514,446
1302,514,446
1302,515,446
1303,515,446
1303,515,447
1304,515,447
1304,515,447
1304,515,447
1305,515,447
1305,516,447
1306,516,447
1306,516,448
1306,516,448
1307,516,448
1307,516,448
1308,517,448
1308,517,448
1308,517,448
1309,517,449
1309,517,449
1310,517,449
1310,518,449
1310,518,449
1311,518,449
1311,518,449
1312,518,449
1312,518,450
1312,518,450
1313,519,450
1313,519,450
1314,519,450
1314,519,450
1314,519,450
1315,519,451
1315,520,451
1316,520,451
1316,520,451
1316,520,451
1317,520,451
1317,520,451
1318,521,452
1318,521,452
1318,521,452
1319,521,452
1319,521,452
1320,521,452
1320,521,452
1320,522,453
1321,522,453
1321,522,453
1322,522,453
1322,522,453
1322,522,453
1323,523,453
1323,523,453
1324,523,454
1324,523,454
1324,523,454
1325,523,454
1325,524,454
1326,524,454
1326,524,454
1326,524,455
1327,524,455
1327,524,455
1328,524,455
1328,525,455
1328,525,455
1329,525,455
1329,525,456
1330,525,456
1330,525,456
1330,526,456
1331,526,456
1331,526,456
1332,526,456
1332,526,456
1332,526,457
1333,527,457
1333,527,457
1334,527,457
1334,527,457
1334,527,457
1335,527,457
1335,527,458
1336,528,458
1336,528,458
1336,528,458
1337,528,458
1337,528,458
1338,528,458
1338,529,459
1338,529,459
1339,529,459
1339,529,459
1340,529,459
1340,529,459
1340,530,459
1341,530,459
1341,530,460
1342,530,460
1342,530,460
1342,530,460
1343,530,460
1343,531,460
1344,531,460
1344,531,461
1344,531,461
1345,531,461
1345,531,461
1346,532,461
1346,532,461
1346,532,461
1347,532,462
1347,532,462
1348,532,462
1348,533,462
1348,533,462
1349,533,462
1349,533,462
1350,533,463
1350,533,463
1350,533,463
1351,534,463
1351,534,463
1352,534,463
1352,534,463
1352,534,463
1353,534,464
1353,535,464
1354,535,464
1354,535,464
1354,535,464
1355,535,464
1355,535,464
1356,536,465
1356,536,465
1356,536,465
1357,536,465
1357,536,465
1358,536,465
1358,536,465
1358,537,466
1359,537,466
1359,537,466
1360,537,466
1360,537,466
1360,537,466
1361,538,466
1361,538,466
1362,538,467
1362,538,467
1362,538,467
1363,538,467
1363,539,467
1364,539,467
1364,539,467
1364,539,468
1365,539,468
1365,539,468
1366,539,468
1366,540,468
1366,540,468
1367,540,468
1367,540,469
1368,540,469
1368,540,469
1368,541,469
1369,541,469
1369,541,469
1370,541,469
1370,541,470
1370,541,470
1371,542,470
1371,542,470
1372,542,470
1372,542,470
1372,542,470
1373,542,470
1373,542,471
1374,543,471
1374,543,471
1374,543,471
1375,543,471
1375,543,471
1376,543,471
1376,544,472
1376,544,472
1377,544,472
1377,544,472
1378,544,472
1378,544,472
1378,545,472
1379,545,473
1379,545,473
1380,545,473
1380,545,473
1380,545,473
1381,545,473
1381,546,473
1382,546,473
1382,546,474
1382,546,474
1383,546,474
1383,546,474
1384,547,474
1384,547,474
1384,547,474
1385,547,475
1385,547,475
1386,547,475
1386,548,475
1386,548,475
1387,548,475
1387,548,475
1388,548,476
1388,548,476
1388,548,476
1389,549,476
1389,549,476
1390,549,476
1390,549,476
1390,549,476
1391,549,477
1391,550,477
1392,550,477
1392,550,477
1392,550,477
1393,550,477
1393,550,477
1394,551,478
1394,551,478
1394,551,478
1395,551,478
1395,551,478
1396,551,478
1396,551,478
1396,552,479
1397,552,479
1397,552,479
1398,552,479
1398,552,479
1398,552,479
1399,553,479
1399,553,480
1400,553,480
1400,553,480
1400,553,480
1401,553,480
1401,554,480
1402,554,480
1402,554,480
1402,554,481
1403,554,481
1403,554,481
1404,554,481
1404,555,481
1404,555,481
1405,555,481
1405,555,482
1406,555,482
1406,555,482
1406,556,482
1407,556,482
1407,556,482
1408,556,482
1408,556,483
1408,556,483
1409,557,483
1409,557,483
1410,557,483
1410,557,483
1410,557,483
1411,557,483
1411,557,484
1412,558,484
1412,558,484
1412,558,484
1413,558,484
1413,558,484
1414,558,484
1414,559,485
1414,559,485
1415,559,485
1415,559,485
1416,559,485
1416,559,485
1416,560,485
1417,560,486
1417,560,486
1418,560,486
1418,560,486
1418,560,486
1419,560,486
1419,561,486
1420,561,487
1420,561,487
1420,561,487
1421,561,487
1421,561,487
1422,562,487
1422,562,487
1422,562,487
1423,562,488
1423,562,488
1424,562,488
1424,563,488
1424,563,488
1425,563,488
1425,563,488
1426,563,489
1426,563,489
1426,563,489
1427,564,489
1427,564,489
1428,564,489
1428,564,489
1428,564,490
1429,564,490
1429,565,490
1430,565,490
1430,565,490
1430,565,490
1431,565,490
1431,565,490
1432,566,491
1432,566,491
1432,566,491
1433,566,491
1433,566,491
1434,566,491
1434,566,491
1434,567,492
1435,567,492
1435,567,492
1436,567,492
1436,567,492
1436,567,492
1437,568,492
1437,568,493
1438,568,493
1438,568,493
1438,568,493
1439,568,493
1439,569,493
1440,569,493
1440,569,493
1440,569,494
1441,569,494
1441,569,494
1442,569,494
1442,570,494
1442,570,494
1443,570,494
1443,570,495
1444,570,495
1444,570,495
1444,571,495
1445,571,495
1445,571,495
1446,571,495
1446,571,496
1446,571,496
1447,572,496
1447,572,496
1448,572,496
1448,572,496
1448,572,496
1449,572,497
1449,572,497
1450,573,497
1450,573,497
1450,573,497
1451,573,497
1451,573,497
1452,573,497
1452,574,498
1452,574,498
1453,574,498
1453,574,498
1454,574,498
1454,574,498
1454,575,498
1455,575,499
1455,575,499
1456,575,499
1456,575,499
1456,575,499
1457,575,499
1457,576,499
1458,576,500
1458,576,500
1458,576,500
1459,576,500
1459,576,500
1460,577,500
1460,577,500
1460,577,500
1461,577,501
1461,577,501
1462,577,501
1462,578,501
1462,578,501
1463,578,501
1463,578,501
1464,578,502
1464,578,502
1464,578,502
1465,579,502
1465,579,502
1466,579,502
1466,579,502
1466,579,503
1467,579,503
1467,580,503
1468,580,503
1468,580,503
1468,580,503
1469,580,503
1469,580,504
1470,581,504
1470,581,504
1470,581,504
1471,581,504
1471,581,504
1472,581,504
1472,581,504
1472,582,505
1473,582,505
1473,582,505
1474,582,505
1474,582,505
1474,582,505
1475,583,505
1475,583,506
1476,583,506
1476,583,506
1476,583,506
1477,583,506
1477,584,506
1478,584,506
1478,584,507
1478,584,507
1479,584,507
1479,584,507
1480,584,507
1480,585,507
1480,585,507
1481,585,507
1481,585,508
1482,585,508
1482,585,508
1482,586,508
1483,586,508
1483,586,508
1484,586,508
1484,586,509
1484,586,509
1485,587,509
1485,587,509
1486,587,509
1486,587,509
1486,587,509
1487,587,510
1487,587,510
1488,588,510
1488,588,510
1488,588,510
1489,588,510
1489,588,510
1490,588,510
1490,589,511
1490,589,511
1491,589,511
1491,589,511
1492,589,511
1492,589,511
1492,590,511
1493,590,512
1493,590,512
1494,590,512
1494,590,512
1494,590,512
1495,590,512
1495,591,512
1496,591,513
1496,591,513
1496,591,513
1497,591,513
1497,591,513
1498,592,513
1498,592,513
1498,592,514
1499,592,514
1499,592,514
1500,592,514
1500,593,514
1500,593,514
1501,593,514
1501,593,514
1502,593,515
1502,593,515
1502,593,515
1503,594,515
1503,594,515
1504,594,515
1504,594,515
1504,594,516
1505,594,516
1505,595,516
1506,595,516
1506,595,516
1506,595,516
1507,595,516
1507,595,517
1508,596,517
1508,596,517
1508,596,517
1509,596,517
1509,596,517
1510,596,517
1510,596,517
1510,597,518
1511,597,518
1511,597,518
1512,597,518
1512,597,518
1512,597,518
1513,598,518
1513,598,519
1514,598,519
1514,598,519
1514,598,519
1515,598,519
